PK_TEUNA_FIKT,SHNAT_TEU,SUG_DEREH,SEMEL_YISHUV,SEMEL_ZOMET,REHOV1_KVISH1,REHOV2_KVISH2,BAYIT_KM,X,Y,num_nifgaim,KLE_REHEV_HUZNU,SUG_YOM,YOM_LAYLA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,METROPOLIN,MAAMAD_MINIZIPALI,Ezor_Stat_Meuhad,igun_name,month,monthday,date,coord,global_coord
2015092320,2015,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,4,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,30,30/12/2015,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2016050131,2016,2,5000.0,,1555.0,,,180256.0,664275.0,1,1,4,1,,2,11,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,11,17,17/11/2016,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2017065312,2017,2,5000.0,,1555.0,,,180256.0,664275.0,1,1,4,1,,3,11,8,3.0,,1.0,1,2,3,1,,1,3,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,19,19/06/2017,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2017034466,2017,2,5000.0,,1555.0,,,180256.0,664275.0,1,1,4,1,,2,12,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,16,16/08/2017,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2018062973,2018,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,4,8,1.0,,1.0,1,4,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,27,27/02/2018,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2018079580,2018,2,5000.0,,1555.0,,,180256.0,664275.0,2,2,4,5,,3,3,8,1.0,,1.0,1,5,3,3,2.0,1,2,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,3,03/06/2018,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2018084306,2018,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,4,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,27,27/05/2018,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2019011343,2019,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,2,4,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,7,12,12/07/2019,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2020023606,2020,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,15,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,21,21/08/2020,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2020068529,2020,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,2,4,9,9.0,,,0,0,5,6,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,20,20/08/2020,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2020040499,2020,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,4,9,,3.0,1.0,1,0,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,9,15,15/09/2020,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2020057500,2020,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,4,8,,3.0,1.0,1,4,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,17,17/12/2020,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021026497,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,1,4,1,,3,1,10,1.0,,1.0,1,2,3,1,,1,1,,,6.0,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,21,21/01/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021013387,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,1,1,,2,4,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,15,15/04/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021057128,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,15,9,1.0,,1.0,1,1,3,6,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,26,26/04/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021000108,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,4,8,,1.0,1.0,1,2,3,1,2.0,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,3,03/06/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021020724,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,1,4,1,,2,12,9,9.0,,,0,0,5,11,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,7,21,21/07/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021067567,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,2,3,8,1.0,,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,16,16/08/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021019393,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,4,9,3.0,,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,8,08/10/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021037156,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,1,4,5,,3,8,11,,3.0,1.0,1,2,3,6,7.0,1,1,5.0,9.0,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,29,29/10/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2021019070,2021,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,4,9,3.0,,1.0,1,2,3,3,2.0,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,8,08/12/2021,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2022078833,2022,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,2,8,1.0,,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,24,24/03/2022,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2022084930,2022,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,5,,3,3,8,1.0,,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,27,27/03/2022,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2022076160,2022,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,4,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,24,24/10/2022,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2022056908,2022,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,3,4,8,3.0,,1.0,1,4,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,11,21,21/11/2022,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2023065506,2023,2,5000.0,,1555.0,,,180256.0,664275.0,1,2,4,1,,2,4,8,1.0,,1.0,1,1,3,1,2.0,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,7,3,03/07/2023,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2023050150,2023,2,5000.0,,1555.0,,,180256.0,664275.0,1,3,4,1,,3,3,8,1.0,,3.0,1,4,4,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,9,5,05/09/2023,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003005074,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,4,1,,3,2,8,3.0,,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,12,12/01/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003006067,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,,3.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,20,20/02/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003015684,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,4,5,,3,3,8,9.0,,,0,0,5,6,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,20,20/02/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003010184,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,4,8,,3.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,6,06/03/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003018138,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,1,4,5,,2,1,8,,3.0,1.0,1,4,3,3,,1,1,,,,3.0,2.0,2.0,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,25,25/04/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003007894,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,4,4,1,,3,3,8,,2.0,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,27,27/06/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003016726,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,4,5,,3,2,8,,2.0,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,7,2,02/07/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003011746,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,,3.0,2.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,7,13,13/07/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003006716,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,4,1,,3,3,8,1.0,,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,8,08/08/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003005179,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,1,4,1,,3,1,8,,3.0,2.0,1,4,3,1,,1,1,,,,3.0,2.0,1.0,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,13,13/08/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003008425,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,9.0,,,0,0,5,1,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,13,13/08/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003005745,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,3,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,3,03/06/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003000240,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,2,8,,2.0,1.0,1,3,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,11,11/08/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003009424,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,1.0,,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,28,28/08/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003011868,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,4,1,,3,3,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,9,14,14/09/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003011681,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,,3.0,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,9,30,30/09/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003001422,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,3,5,,3,3,8,1.0,,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,16,16/10/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003000505,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,1,5,,3,3,8,1.0,,1.0,1,1,3,6,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,18,18/10/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003001299,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,1,5,,3,4,8,1.0,,1.0,1,3,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,11,11/10/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004002434,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,4,3,4,5,,3,3,8,,3.0,1.0,1,3,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,1,01/01/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2003010595,2003,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,3,8,9.0,,,0,0,5,1,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,8,21,21/08/2003,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004056330,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,4,1,,3,3,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,1,01/03/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004002157,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,3,8,,2.0,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,2,02/04/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004033065,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,4,8,,3.0,1.0,1,3,2,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,20,20/05/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004017796,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,4,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,6,06/06/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004076072,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,3,2,4,5,,3,4,8,,3.0,4.0,1,4,1,3,,1,2,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,7,07/12/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004011358,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,4,4,1,,3,3,8,4.0,,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,16,16/12/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2004084112,2004,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,1,4,5,,1,1,8,,3.0,1.0,1,4,3,3,,1,1,,,,3.0,2.0,1.0,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,29,29/12/2004,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005014624,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,3,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,13,13/02/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005052022,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,3,1,,3,3,8,1.0,,1.0,1,4,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,25,25/04/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005038215,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,4,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,15,15/04/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005052744,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,4,1,,3,13,8,,2.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,28,28/06/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005058137,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,3,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,9,22,22/09/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005048197,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,1,1,,3,4,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,4,04/10/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005053359,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,3,4,1,,3,3,8,,3.0,5.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,26,26/10/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005061177,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,3,3,4,5,,3,3,8,1.0,,1.0,1,2,1,6,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,30,30/10/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2005009650,2005,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,4,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,9,16,16/09/2005,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2006048834,2006,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,1.0,,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,24,24/01/2006,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2006021288,2006,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,1,4,1,,3,1,8,9.0,,,0,0,5,1,,9,9,,,9.0,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,6,21,21/06/2006,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2006003953,2006,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,10,8,1.0,,5.0,1,5,3,3,,1,1,9.0,2.0,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,30,30/12/2006,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2006084468,2006,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,4,8,9.0,,,0,0,5,6,,9,9,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,20,20/12/2006,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007004172,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,1,4,5,,2,8,8,,2.0,1.0,1,2,3,3,,1,1,6.0,4.0,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,1,01/01/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007005534,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,4,8,,2.0,1.0,1,5,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,8,08/01/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007037908,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,3,4,1,,3,3,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,1,01/02/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007055331,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,3,8,1.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,22,22/02/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007037545,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,19,19/03/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007057943,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,3.0,,1.0,1,2,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,8,08/05/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007077594,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,4,8,1.0,,1.0,1,2,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,17,17/05/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007001228,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,2,8,,3.0,1.0,1,1,1,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,16,16/05/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007056230,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,4,1,,3,15,8,,1.0,1.0,1,1,1,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,7,22,22/07/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007075824,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,3,8,,3.0,1.0,1,4,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,10,27,27/10/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007072233,2007,2,5000.0,,1555.0,0.0,155.0,180256.0,664275.0,9,2,4,5,,3,4,8,,3.0,1.0,1,5,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,11,5,05/11/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007037107,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,1,4,1,,3,1,9,,1.0,1.0,1,1,3,1,,1,1,,,7.0,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,28,28/05/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2007055592,2007,2,5000.0,,1555.0,0.0,,180256.0,664275.0,2,2,4,1,,3,4,8,,2.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,12,13,13/12/2007,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008008056,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,4,8,,2.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,6,06/01/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008016643,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,3,4,1,,3,3,8,,1.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,1,13,13/01/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008057123,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,1,4,1,,3,1,8,1.0,,1.0,1,2,3,11,,1,1,,,,1.0,3.0,2.0,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,2,3,03/02/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008046612,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,3,8,,3.0,3.0,1,3,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,16,16/03/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008040358,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,5,3,4,1,,3,3,8,,2.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,5,05/04/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008001508,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,5,,3,4,8,,2.0,2.0,1,1,3,3,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,4,14,14/04/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008033662,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,2,1,,3,4,8,,3.0,1.0,1,1,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,3,20,20/03/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
2008025018,2008,2,5000.0,,1555.0,0.0,,180256.0,664275.0,1,2,4,1,,3,2,8,,3.0,1.0,1,4,3,1,,1,1,,,,,,,5.0,51.0,511.0,110.0,0.0,50000622.0,מרכז דרך,5,4,04/05/2008,"180256.0,664275.0","32.07107296388254,34.78927861955757"
